quantile,L2,MSE,MAE,Spearman,Pearson,pert_id,n_batches_pert
0.8,10.196545768025103,0.015658066508943615,0.09468310702178422,0.8323838970781847,0.8542372403621514,ENSG00000004897,8
0.9,11.275951390745611,0.019148927509062896,0.10492174429479964,0.8520682998410221,0.8723917812387881,ENSG00000004897,8
0.99,11.780285593700313,0.020899868790392847,0.10964366979213563,0.9113032222883105,0.9242070559030298,ENSG00000004897,8
0.995,11.781851437900986,0.020905425573218412,0.10966588012428967,0.9113810462221522,0.92430560562372,ENSG00000004897,8
0.1,4.119031926296542,0.002555184355619311,0.0386652510047004,0.6854178719899803,0.744824530012293,ENSG00000005007,32
0.2,4.254726977240834,0.002726329061545968,0.039881812107139744,0.7125735591973605,0.7734551648789163,ENSG00000005007,32
0.5,4.768202436769013,0.003424063906527543,0.04486696244287483,0.7718248265970611,0.8240413359757154,ENSG00000005007,32
0.8,5.5838789438485446,0.0046981763178223414,0.052747172716265625,0.8022778968018065,0.8520428833266809,ENSG00000005007,32
0.9,5.98066398409178,0.005386799519648931,0.05593025621478577,0.8150159238907629,0.8632943304602472,ENSG00000005007,32
0.99,6.5809732376612144,0.006522472680569061,0.060489148833426515,0.845715467787836,0.8932280056493819,ENSG00000005007,32
0.995,6.59658230856424,0.006553485951632514,0.060743857190406376,0.8478875565251908,0.8940077158707345,ENSG00000005007,32
0.1,4.8703375582830875,0.0035723213593102606,0.04604660131957118,0.6954362292224058,0.7469932842154774,ENSG00000005100,26
0.2,5.151917649146753,0.003997447890300383,0.04824114713508003,0.737376294008475,0.7820592950655785,ENSG00000005100,26
0.5,5.642291993825623,0.004794551330340293,0.05311655732167123,0.7725745509426972,0.8122508296004336,ENSG00000005100,26
0.8,6.324818899240018,0.006024598523799031,0.059793056896434174,0.7954752598518411,0.8428011387179721,ENSG00000005100,26
0.9,6.46575507219327,0.006300607062898518,0.06109906724992237,0.8063442841822622,0.854491672480966,ENSG00000005100,26
0.99,7.161932501691748,0.0077249288277660005,0.06778095917430654,0.8191085513446295,0.8623203435381963,ENSG00000005100,26
0.995,7.240633677325467,0.007896550459797386,0.06847282842857569,0.8194656581015771,0.862520057000945,ENSG00000005100,26
0.1,4.328890735424539,0.002822506057630642,0.040900843942499376,0.7299392528695756,0.7695248240216352,ENSG00000005175,31
0.2,4.419050080121108,0.0029409655704899416,0.04196114404795458,0.7475769947656673,0.7948159758744457,ENSG00000005175,31
0.5,4.750817413239554,0.0033991364711918205,0.04517744283835237,0.7814211887200553,0.8223159530156938,ENSG00000005175,31
0.8,5.492888479906538,0.004543970136868423,0.05155794239772772,0.8055756556710982,0.8442520976857045,ENSG00000005175,31
0.9,5.640548729451798,0.004791535993994756,0.05288031408721137,0.8253238796283274,0.8560654468844039,ENSG00000005175,31
0.99,5.828483655189904,0.00511616680103521,0.05456937452707185,0.8558608948189177,0.8843178856192354,ENSG00000005175,31
0.995,5.884291731968385,0.005215070278369603,0.055086200034427504,0.8575906497124223,0.8844667044359377,ENSG00000005175,31
0.1,3.917253241625575,0.0023109756673701442,0.03713316663072186,0.6640112058425989,0.7350754706083203,ENSG00000005194,41
0.2,4.007404988122168,0.0024185687813321763,0.03804367031969076,0.7191418301304648,0.7824405334443842,ENSG00000005194,41
0.5,4.331864355560211,0.0028260861482696754,0.040655901845898984,0.7886800285805495,0.8514461457739841,ENSG00000005194,41
0.8,4.791751027321776,0.003457972011561099,0.04549256995842783,0.8106443641621335,0.8658679112379246,ENSG00000005194,41
0.9,5.363309119809,0.004332114607269333,0.050491147692840424,0.821616238843182,0.87432185617354,ENSG00000005194,41
0.99,6.093958672450206,0.005592826777318772,0.05749901521653593,0.846415697235887,0.8977015148720623,ENSG00000005194,41
0.995,6.124423761861267,0.005649023085309717,0.057701691146681514,0.8506224032302641,0.9011467142434018,ENSG00000005194,41
0.1,4.142163150643278,0.002583963687962954,0.03894154012900806,0.5685672652948364,0.5950064181255036,ENSG00000005448,41
0.2,4.201940929332316,0.00265908247225468,0.039813340081535975,0.5891559909815081,0.6182094460859938,ENSG00000005448,41
0.5,4.394897381584855,0.0029089041022845046,0.041492505229769674,0.6544212082418035,0.6809658101180612,ENSG00000005448,41
0.8,5.00152725871497,0.0037673621033951364,0.047351555750760735,0.678968168793129,0.7029621387122136,ENSG00000005448,41
0.9,5.083867877871747,0.0038925396163199837,0.04826683274670942,0.6925371558151537,0.7198746764952993,ENSG00000005448,41
0.99,5.325557742820018,0.004271323767757779,0.05075504965406037,0.7289843806892641,0.7518438359932621,ENSG00000005448,41
0.995,5.350205432059908,0.004311041859447126,0.050772952121764484,0.7341553646497719,0.7562684938406034,ENSG00000005448,41
0.1,5.02680420429566,0.003809152577756848,0.04769390162118181,0.6180162753283793,0.6374091725870051,ENSG00000006634,18
0.2,5.537032454008867,0.004617413735866887,0.05222453478185874,0.6374759673618717,0.6586957577548229,ENSG00000006634,18
0.5,6.384177801011841,0.006138245630084082,0.05986614109283254,0.6557279814101727,0.6794862834082898,ENSG00000006634,18
0.8,6.735700868454329,0.006832787177869373,0.06361840510677468,0.6921005140051996,0.7156743897280503,ENSG00000006634,18
0.9,7.040453958615429,0.007465061067405836,0.06624252605361287,0.7216025037054989,0.7451846798426145,ENSG00000006634,18
0.99,7.30072297309279,0.008027252873910637,0.06871136229833329,0.8202654482191686,0.8361991100782052,ENSG00000006634,18
0.995,7.400613086791958,0.008249887601155442,0.06957292918193608,0.8266385038594453,0.8418252057438352,ENSG00000006634,18
0.1,4.233278718922711,0.002698893047806147,0.04005815620819595,0.5934738319160432,0.6215026075723808,ENSG00000006695,37
0.2,4.336644765417717,0.0028323026950633533,0.04069666159482855,0.629846469753288,0.6573462394009901,ENSG00000006695,37
0.5,4.553917896674598,0.00312321812107104,0.04303968124926602,0.6753084214150593,0.7035697506485048,ENSG00000006695,37
0.8,4.995519221773734,0.003758560468185072,0.04717026372413485,0.707962420644444,0.7365744251834899,ENSG00000006695,37
0.9,5.4353579822567015,0.004449927011659093,0.05152094140669474,0.7203740391551605,0.7504188139303011,ENSG00000006695,37
0.99,5.811911009197004,0.005087097339325065,0.05478282994613563,0.7445607771840347,0.7704234459743795,ENSG00000006695,37
0.995,5.832274426245643,0.005122868679057136,0.055025477368706825,0.7467977034218638,0.7730944265377918,ENSG00000006695,37
0.1,5.7027112658511285,0.004897735275290512,0.05280299856695768,0.79176002529802,0.8557908302956556,ENSG00000006712,26
0.2,5.909078015342853,0.005258623325463405,0.055498014444199904,0.8015571701572677,0.8639392551996012,ENSG00000006712,26
0.5,6.362768489367341,0.006097112435873394,0.05966039047769192,0.850407215257753,0.9017868540004446,ENSG00000006712,26
0.8,7.9217026098864105,0.009450809415638889,0.07462724898182274,0.8779555401722773,0.9216909265383298,ENSG00000006712,26
0.9,7.970273317824992,0.009567056801339223,0.07506925651256308,0.8884806953802011,0.9331540759397983,ENSG00000006712,26
0.99,8.147095260867063,0.009996331184736177,0.07675203759895703,0.9005669592766941,0.9392499531116525,ENSG00000006712,26
0.995,8.255849368328871,0.010266734214898925,0.07747398235894715,0.9021503494839583,0.9402733023630131,ENSG00000006712,26
0.1,3.9045474078454925,0.0022960079524462426,0.037028540721697194,0.6420424729538637,0.677952260625978,ENSG00000006715,41
0.2,4.014308864608132,0.0024269089861673,0.03815318970736656,0.6635307956959219,0.6982362367382665,ENSG00000006715,41
0.5,4.325510307714072,0.002817810229327567,0.040934634065547454,0.7098512592550652,0.7433337470154746,ENSG00000006715,41
0.8,4.779650097620722,0.0034405206459412444,0.045071382771832834,0.7555626325674943,0.7866908020354337,ENSG00000006715,41
0.9,4.88991852173089,0.0036011010778807147,0.04623048594697716,0.7631145223498246,0.79876772182638,ENSG00000006715,41
0.99,5.1621470770822535,0.004013314444056601,0.048161291729086765,0.7698014018585928,0.8095439052326009,ENSG00000006715,41
0.995,5.288540161930749,0.004214601654789988,0.04930605918531318,0.7704960080359338,0.8095840705877588,ENSG00000006715,41
0.1,4.135537672669062,0.002575740752170956,0.03897645730440715,0.65210026826714,0.6879803366470437,ENSG00000006744,37
0.2,4.235354217787461,0.0027015433340675304,0.03988066867401998,0.6640482474395805,0.6995547860411713,ENSG00000006744,37
0.5,4.4873083258336495,0.0030325206696969614,0.04213145692130251,0.6789353769484099,0.717736452423721,ENSG00000006744,37
0.8,4.9141177258402156,0.003636830866309228,0.04632726187375309,0.6975466967231958,0.7338274309920921,ENSG00000006744,37
0.9,5.217831215421091,0.0041003691290080165,0.04939926499060173,0.7072062960070277,0.7409328034137694,ENSG00000006744,37
0.99,5.472248499279413,0.004509951244250093,0.05180446505574668,0.7176425912936008,0.7497862061669056,ENSG00000006744,37
0.995,5.591296568907191,0.004710400011495912,0.052768315844077464,0.7178573524086901,0.7499501924543397,ENSG00000006744,37
0.1,5.257137523773889,0.004166087214872838,0.049201128426518775,0.6203421204982574,0.6509990840126152,ENSG00000007168,24
0.2,5.559324354607805,0.0046545473569801305,0.05231924072269617,0.6436987932336381,0.669619387270469,ENSG00000007168,24
0.5,6.23780026996113,0.005859967439428975,0.05879023510880464,0.671256518155164,0.6992359033421474,ENSG00000007168,24
0.8,6.507859579261193,0.0063783496195829225,0.061394220704881486,0.7212630930380476,0.7467786850147083,ENSG00000007168,24
0.9,6.684127233030735,0.0067285477936420025,0.06272208493854281,0.7499653294860831,0.7699755033597291,ENSG00000007168,24
0.99,6.96378946316555,0.007303368212798805,0.06503141887899797,0.7759982767671232,0.8049672136448098,ENSG00000007168,24
0.995,6.969342011341706,0.0073150240248024065,0.06547599389486332,0.7801159530290842,0.8085355924274338,ENSG00000007168,24
0.1,3.5601433303451913,0.0019088319377668845,0.0338012922084907,0.5942106274077756,0.6255147439702716,ENSG00000007866,38
0.2,3.6732527973303815,0.0020320709334123092,0.03459521205322937,0.6271680788617494,0.6537830107240746,ENSG00000007866,38
0.5,4.319278739479765,0.0028096813544449817,0.04078601092030913,0.6583517370536893,0.6888463288001082,ENSG00000007866,38
0.8,4.917935418799123,0.00364299252622211,0.046193987681508175,0.7008531719001452,0.7267189937011777,ENSG00000007866,38
0.9,5.244825007936883,0.004142799838416174,0.04964514424456027,0.7106788842410211,0.7366153110089124,ENSG00000007866,38
0.99,5.4572223838584115,0.004485136167599015,0.051754969871950954,0.7322691312646821,0.7591456394129418,ENSG00000007866,38
0.995,5.483550084317662,0.0045286187768099105,0.05199126897947318,0.7344690972976757,0.762134667006122,ENSG00000007866,38
0.1,5.995330568418084,0.005413261845456639,0.05638021041953772,0.5991297315463225,0.6231266396491374,ENSG00000007923,17
0.2,6.428917883561372,0.00622520076998768,0.06087012648316775,0.6075820135516078,0.630358542375513,ENSG00000007923,17
0.5,7.435988575412471,0.008337769321759163,0.06993072117582319,0.664071678316142,0.6918933261124511,ENSG00000007923,17
0.8,8.44765628353956,0.01074742507508576,0.07941490224898481,0.7585506577654706,0.7783501995390977,ENSG00000007923,17
0.9,8.528493634036025,0.010956985932401605,0.08070325391174783,0.7689822657534429,0.7892856962934796,ENSG00000007923,17
0.99,9.048933991879062,0.012331808841252841,0.08586222716050501,0.7805910855176257,0.8068962970373933,ENSG00000007923,17
0.995,9.059270056381088,0.012360012492008986,0.08589052605068674,0.7810890740858665,0.8071312251538835,ENSG00000007923,17
0.1,4.537647804317844,0.003100989881173395,0.04285664391284385,0.7910169357559881,0.8584407128600714,ENSG00000008018,38
0.2,4.7360870359186835,0.0033780939634384735,0.04451506181416942,0.8152910748619469,0.874155519338984,ENSG00000008018,38
0.5,5.19219220422284,0.004060078015355153,0.04939802934956528,0.8432825623993432,0.898283471159159,ENSG00000008018,38
0.8,6.013069595639752,0.005445334101982004,0.05577492811773155,0.8764145936459329,0.9243464394587129,ENSG00000008018,38
0.9,6.224525086813021,0.005841814256942326,0.05858025733301449,0.8837628279752342,0.9294160441195404,ENSG00000008018,38
0.99,7.114710900522864,0.007623377624157042,0.06718038856866718,0.891367021799676,0.9349714085220379,ENSG00000008018,38
0.995,7.168344872978636,0.007739172128637415,0.06749932610741283,0.8943710926951352,0.9367527978372022,ENSG00000008018,38
0.1,5.584178179152562,0.0046962440994101065,0.05302305611147505,0.6185050031089252,0.6425724134651968,ENSG00000008128,20
0.2,5.858597655309322,0.005169152147725252,0.05566801044635463,0.6338360474000154,0.6636763383604777,ENSG00000008128,20
0.5,6.431063980263715,0.006228702460812771,0.05986186937988672,0.6758905294386447,0.6983611212448213,ENSG00000008128,20
0.8,7.569722025806159,0.008629622372578215,0.07099733801575364,0.7186996413306197,0.7436131253930811,ENSG00000008128,20
0.9,7.680543561456135,0.008884158369692873,0.07267780981172771,0.7309956287687034,0.7562671964959884,ENSG00000008128,20
0.99,8.022587528396604,0.009693118674643087,0.0751175920387789,0.7707898619310186,0.7934980055277868,ENSG00000008128,20
0.995,8.121755990732131,0.009935685757731615,0.0762567960385449,0.7714622347015886,0.794802983132359,ENSG00000008128,20
0.1,4.373097016571932,0.0028801218414074314,0.0411894447587994,0.6481755666462097,0.681225433302312,ENSG00000008324,27
0.2,4.556608534182128,0.0031269343146250925,0.04310335734486914,0.6621281305381741,0.7024950946227961,ENSG00000008324,27
0.5,5.712452266233614,0.004914483830184356,0.053633637922162344,0.7024629199998922,0.7307797605993221,ENSG00000008324,27
0.8,6.469166105586966,0.006302727429595554,0.06039685003406516,0.7671413678568036,0.7996863076398837,ENSG00000008324,27
0.9,6.711979821150353,0.006790002731851721,0.0628311996348931,0.7758189263580553,0.8079045357932648,ENSG00000008324,27
0.99,7.3148032260237255,0.00805818472352126,0.06860096129037212,0.7917504550087955,0.8231201804492696,ENSG00000008324,27
0.995,7.317655622942108,0.008064471704293894,0.0686229780424707,0.7934107282733813,0.8246509325224028,ENSG00000008324,27
0.1,5.296566698282492,0.004555520329440952,0.04904533870147011,0.6177262929356458,0.6398977437324636,ENSG00000008838,6
0.2,6.379882764019792,0.006139398431029793,0.05863850644414043,0.7108368443169885,0.7358313167472729,ENSG00000008838,6
0.5,9.818775401717605,0.014523922845653662,0.09142721021971464,0.7695106422069329,0.7856772992311212,ENSG00000008838,6
0.8,10.317210549133945,0.01603161939542487,0.09623734413338121,0.84361772317579,0.855249065308884,ENSG00000008838,6
0.9,10.944354292631644,0.01830444309315952,0.10105422423620532,0.8733478060539598,0.8828523660587362,ENSG00000008838,6
0.99,14.962836546600089,0.033717843340754124,0.14095164213095265,0.9978284302527587,0.9980968038439169,ENSG00000008838,6
0.995,14.970319381444941,0.03375158426301979,0.14096343305096667,0.9978445631221226,0.9981227358765263,ENSG00000008838,6
0.1,5.355389129121915,0.004319587326566151,0.04955352069174756,0.6226920177021481,0.6487931738501128,ENSG00000008952,20
0.2,5.595572834189316,0.004715433814001376,0.05173669895347031,0.6564219286688148,0.6839112398062802,ENSG00000008952,20
0.5,6.345998605147891,0.00606502436518992,0.059380032894750204,0.680031216645917,0.7038222213195084,ENSG00000008952,20
0.8,7.490460978219222,0.00844985027578659,0.07055701741235886,0.7221141074952105,0.7467095235217581,ENSG00000008952,20
0.9,7.925386317212886,0.009461928610895126,0.07414016337583598,0.7336684223324814,0.7559970390251308,ENSG00000008952,20
0.99,8.806733929172827,0.011680751679312167,0.0827895918594702,0.7973678640267089,0.8166142378153312,ENSG00000008952,20
0.995,9.007505246535478,0.01222534250209852,0.08413865430994567,0.7995289371519043,0.8186218323457352,ENSG00000008952,20
0.1,4.333415388613324,0.0028280888338050388,0.040983548105016386,0.815841971115589,0.8756394463811434,ENSG00000008988,33
0.2,4.454546397974015,0.002988414129706102,0.041947934869566106,0.8320796631776346,0.891675362351908,ENSG00000008988,33
0.5,5.015326718701731,0.003788203512166176,0.046937677721571376,0.8607956567064954,0.9140318970663142,ENSG00000008988,33
0.8,5.480981441304368,0.004524270994329902,0.05153409592802321,0.8878120392200956,0.9323338381546684,ENSG00000008988,33
0.9,5.913717142474728,0.005268650687086893,0.055409843663068566,0.8961254315551775,0.9378283633338698,ENSG00000008988,33
0.99,6.794284460319862,0.006952165978678457,0.0639085692242698,0.9119275606858377,0.9486639637928778,ENSG00000008988,33
0.995,6.838995469639231,0.007044261821301322,0.06455304723903373,0.9124431746687861,0.9493042408884783,ENSG00000008988,33
0.1,3.934885355692643,0.0023318257769935078,0.03735651131503901,0.6800348775939773,0.7375135643565237,ENSG00000009307,35
0.2,4.060660592034605,0.0024832825587768866,0.03853035317931663,0.6887366271047884,0.7498269374794476,ENSG00000009307,35
0.5,4.479808599823631,0.003022395183008367,0.0423567882787399,0.7295991857675395,0.7815122417157426,ENSG00000009307,35
0.8,5.245840008797454,0.0041444063438821396,0.04940398242005796,0.7748291990816554,0.8219264944743592,ENSG00000009307,35
0.9,5.339701770097759,0.004294041399230152,0.05093482313656028,0.7846420367840716,0.8270189665336192,ENSG00000009307,35
0.99,5.528210098374073,0.004602576540367092,0.05285282417466322,0.7942193074873531,0.8341832978483139,ENSG00000009307,35
0.995,5.533960988944946,0.004612162344584803,0.05295354095215572,0.7946293964767785,0.8344643553895913,ENSG00000009307,35
0.1,5.367463807211978,0.004338805527984227,0.05061557745785261,0.6072557116089439,0.6363942603707208,ENSG00000009335,21
0.2,5.529209398160313,0.004604241501650519,0.05206921578083622,0.6295652537390224,0.6578111223709526,ENSG00000009335,21
0.5,6.244104322927226,0.005871826517461093,0.05834153353087271,0.6762252983614132,0.7077517365184529,ENSG00000009335,21
0.8,7.302555682866697,0.008031299526346703,0.06880513546192069,0.713436097343719,0.744185650379126,ENSG00000009335,21
0.9,7.637860266490352,0.00878859298888945,0.07255956137822037,0.7357335855208587,0.7596913162428607,ENSG00000009335,21
0.99,8.31693024141665,0.010417382321415763,0.07904047421032112,0.7591299328651294,0.7847441816757873,ENSG00000009335,21
0.995,8.36411971952165,0.010536260619900551,0.07948365486356644,0.760372034646249,0.7858876195200367,ENSG00000009335,21
0.1,4.889522127475891,0.0036005171173868204,0.045947101996781384,0.5948764474245407,0.6136977929645462,ENSG00000009413,26
0.2,5.115512772316579,0.003941092194032708,0.0482862791435553,0.6178668319975131,0.6428908749871586,ENSG00000009413,26
0.5,5.5524825174349735,0.004643109178572902,0.05231006879845555,0.6376247394296447,0.6624346348687418,ENSG00000009413,26
0.8,6.2589974863079085,0.005905978772693411,0.058792680148573154,0.6883901701820857,0.7107415503023404,ENSG00000009413,26
0.9,7.171965049984597,0.007780102779718546,0.067007191263616,0.7332129944412271,0.7525948832321501,ENSG00000009413,26
0.99,8.756243496696115,0.011546958118733639,0.08218579275607957,0.743169005736122,0.7627310028045643,ENSG00000009413,26
0.995,8.76279637541657,0.01156425363323983,0.08226363947267754,0.74459347317265,0.7652573614893964,ENSG00000009413,26
0.1,4.744246334002904,0.003389748584218572,0.04488276277239326,0.6292473488552475,0.653953259068075,ENSG00000010072,26
0.2,5.0235432865760705,0.003800601926136344,0.047621484448744165,0.6446018187431093,0.6685161734077646,ENSG00000010072,26
0.5,5.373901855361972,0.004349272115693029,0.050762335529993874,0.7025236892396468,0.7253158411565085,ENSG00000010072,26
0.8,5.787432443020255,0.005044336154629606,0.05496152240690067,0.7366969095535062,0.7598277208603843,ENSG00000010072,26
0.9,6.264333200405397,0.005910325740471149,0.059859087686051846,0.7526574715573234,0.7721492195331038,ENSG00000010072,26
0.99,6.575146316469721,0.00651104552742379,0.06279998010276198,0.7912420061924295,0.8102077869003097,ENSG00000010072,26
0.995,6.715261172707544,0.006794391777133489,0.06408057209967633,0.7940465592443863,0.8129086443816768,ENSG00000010072,26
0.1,3.4050463833989175,0.001746135699882804,0.032216859735499315,0.7211031205083089,0.7736177642410053,ENSG00000010244,46
0.2,3.5777046260755827,0.0019277119108562512,0.033834432112736415,0.7329636456824299,0.7813888693397745,ENSG00000010244,46
0.5,4.167265454569488,0.00261538359920964,0.03915225162785366,0.7721595195534394,0.8199157716109993,ENSG00000010244,46
0.8,4.40541006838223,0.00292283702921024,0.041517613466568765,0.8232330458012899,0.8634148590027578,ENSG00000010244,46
0.9,4.455894827098766,0.002990210663333478,0.04206705403508859,0.8436006595167389,0.880628099989442,ENSG00000010244,46
0.99,4.624710861511615,0.0032210945851397607,0.0436944409440157,0.8599911604078024,0.8909292243096583,ENSG00000010244,46
0.995,4.678636230553613,0.0032970788659107664,0.044297693573229595,0.8612805189908396,0.8922947586091741,ENSG00000010244,46
0.1,3.8723015158323495,0.0022583879261914063,0.0364091321203935,0.647225701981826,0.6886172028715146,ENSG00000010256,34
0.2,4.271100637412441,0.002747345895887674,0.040005004920981156,0.6615646589674037,0.7003775601015463,ENSG00000010256,34
0.5,4.687215709651284,0.003308733615870088,0.04387062930433701,0.7199080102478779,0.7654065089113582,ENSG00000010256,34
0.8,5.295820307599529,0.004223832831092671,0.05024228689977817,0.7897520665191685,0.8370708034004833,ENSG00000010256,34
0.9,5.5822646615255,0.004693043280524172,0.05232351838067797,0.8100640785805925,0.84807820347641,ENSG00000010256,34
0.99,5.886626812342009,0.005218741957960302,0.05446624827522638,0.8230435833894156,0.8614892085530005,ENSG00000010256,34
0.995,5.928656367964626,0.005293790436670123,0.054899002959960364,0.8255135500999535,0.865342324167192,ENSG00000010256,34
0.1,3.9400566923506855,0.0023379588497679377,0.03737708768410527,0.6593866645574632,0.688797747680725,ENSG00000010292,39
0.2,4.028579411233099,0.0024441947849280807,0.03791259436419371,0.6720555651406888,0.7055744385894863,ENSG00000010292,39
0.5,4.155826639092558,0.0026010406921410656,0.039060030029727744,0.7091722779958636,0.742751207999274,ENSG00000010292,39
0.8,4.456999730411459,0.002991726183153852,0.04216294116475179,0.7309916236595863,0.7657972063757875,ENSG00000010292,39
0.9,4.596084778923837,0.003181956594716497,0.043490377901334774,0.7374863001935517,0.7703313499544212,ENSG00000010292,39
0.99,5.068231913364441,0.003868541621989132,0.04754359151606339,0.7521607419105457,0.7850763956247897,ENSG00000010292,39
0.995,5.127440430159082,0.003959973167842168,0.0480491439235189,0.75335257226898,0.7861934284067262,ENSG00000010292,39
0.1,3.898138186133291,0.002288507742085508,0.037132875151266405,0.6303168576233922,0.6534257076311011,ENSG00000010322,40
0.2,4.056038042892594,0.0024776281749598625,0.038631032404683484,0.646047839513616,0.6667701340241341,ENSG00000010322,40
0.5,4.393600889732992,0.002907188764644287,0.04116299131052442,0.6835656610976829,0.7076382269474123,ENSG00000010322,40
0.8,4.638737907965423,0.00324064916928077,0.04401382037123722,0.7055054496886848,0.7354274814643957,ENSG00000010322,40
0.9,4.759321255064261,0.003411317942718967,0.04512126369759302,0.7195760380311241,0.7454779159080678,ENSG00000010322,40
0.99,4.93516136487287,0.0036680501200405313,0.04694273558685421,0.7455301601342903,0.7627865460309583,ENSG00000010322,40
0.995,4.964635394936668,0.003712122119423766,0.04727472041350825,0.7470865305726586,0.7649590720195768,ENSG00000010322,40
0.1,3.7576704780142847,0.002126519716236722,0.035207743386659024,0.64932364662051,0.6938552721107603,ENSG00000010810,46
0.2,3.8279168150288445,0.0022067691543032546,0.03566522970326537,0.6785972070863743,0.7166789807906669,ENSG00000010810,46
0.5,4.141822957912292,0.002583549943923266,0.038706239846239755,0.7012005574977568,0.7428793479002973,ENSG00000010810,46
0.8,4.400403743502983,0.0029162644899641587,0.041206859829143155,0.7315308849762167,0.7730834411304978,ENSG00000010810,46
