quantile,L2,MSE,MAE,Spearman,Pearson,pert_id,n_batches_pert
0.5,4.202722017888451,0.00266008505211434,0.03942266406906608,0.8374841337774117,0.9230691686528665,ENSG00000004779,36
0.8,4.648654937158064,0.0032545171248239166,0.04354379512562411,0.8601311994700434,0.9356613355575328,ENSG00000004779,36
0.9,4.766131255420128,0.003421088322677579,0.044693519041348585,0.8752442598448836,0.9454962851798743,ENSG00000004779,36
0.99,4.9856494215453075,0.0037435651071073077,0.046696989282976595,0.8807611023912674,0.9509788208058954,ENSG00000004779,36
0.995,5.10464890380192,0.0039264890641840695,0.04785518898055973,0.8848163214863431,0.9522934783169965,ENSG00000004779,36
0.1,4.369907883189192,0.0028759180074537484,0.04108874403064359,0.8065232576413549,0.875734794101249,ENSG00000004897,30
0.2,4.643939491676663,0.0032487153898338793,0.04311232713856562,0.8192526303371462,0.8862782032911449,ENSG00000004897,30
0.5,5.5457517344341,0.004631832195784094,0.05168060236915087,0.8411535530182528,0.9019903557246169,ENSG00000004897,30
0.8,5.855828293996232,0.00516426583945847,0.05456246635055617,0.8660528277189771,0.9248150035314976,ENSG00000004897,30
0.9,5.9107729928856125,0.005261632176907041,0.054985157082744755,0.8796501657978569,0.9298560581537528,ENSG00000004897,30
0.99,5.982640474312196,0.005390359842742034,0.0557731135384753,0.8878906578721597,0.9326094897330659,ENSG00000004897,30
0.995,5.9902032439310595,0.0054040050082154855,0.05602433653873442,0.887994005685831,0.9327378923583273,ENSG00000004897,30
0.1,4.847484698346465,0.0035388735456433344,0.045775453887762656,0.8564847198094068,0.9249015134098109,ENSG00000005007,30
0.2,5.005979851378624,0.003774079551809283,0.04715068566559139,0.8665395658558138,0.9303650585578906,ENSG00000005007,30
0.5,5.92080610085071,0.005279555637418807,0.05549606646268595,0.8942503914735684,0.9491509559904844,ENSG00000005007,30
0.8,6.598325282621198,0.006556913628847015,0.06231317106500263,0.9089539353523407,0.9548191255186406,ENSG00000005007,30
0.9,6.690877646322159,0.006742146204861722,0.06344459462968316,0.9121799947096649,0.9584458054662708,ENSG00000005007,30
0.99,6.939509591270865,0.0072525392788436146,0.0653088521966723,0.9188827725698794,0.9631380681777464,ENSG00000005007,30
0.995,6.980365967598735,0.007338435543251191,0.06591739295297598,0.9189183425372208,0.9635071560716428,ENSG00000005007,30
0.1,4.239537543364341,0.002706879304482006,0.039879610979013214,0.759917632859108,0.8370803599754657,ENSG00000005100,29
0.2,4.389338268235151,0.002901549784920768,0.04102677602959524,0.7711290488838322,0.8563722670061579,ENSG00000005100,29
0.5,5.308557746575131,0.00424410057191785,0.049528053042170256,0.7961136253240797,0.8807945715209753,ENSG00000005100,29
0.8,5.913222651828033,0.005265995883531094,0.055362851823856994,0.8575490479405817,0.9208383330907238,ENSG00000005100,29
0.9,6.041582575661484,0.005497100500996961,0.05670927326549047,0.863973202687139,0.9253316294752965,ENSG00000005100,29
0.99,6.405864949316621,0.006180046904356177,0.060390312082095644,0.8708800576451743,0.9315515688269012,ENSG00000005100,29
0.995,6.506069625026048,0.0063763834022201055,0.061057177263414045,0.8716928942977737,0.9321501216550838,ENSG00000005100,29
0.1,5.215984115496558,0.004097401562852593,0.04875840098176724,0.7325520411417653,0.7797629654096758,ENSG00000005175,26
0.2,5.650079264270357,0.004807743721673233,0.05273080471178254,0.7433098448112883,0.7904093705799952,ENSG00000005175,26
0.5,6.691338653440617,0.006743152871622722,0.06200273934243543,0.7738688182278775,0.8226784974705518,ENSG00000005175,26
0.8,7.203136780884111,0.007814033967274576,0.06704053945648455,0.826989880052175,0.8672050878320651,ENSG00000005175,26
0.9,7.577048028736826,0.008646395880243437,0.07116949617882566,0.8605765816378063,0.8968498796334221,ENSG00000005175,26
0.99,8.11018293918464,0.009905883901299817,0.07591419815047708,0.8780607148836092,0.9095264718427704,ENSG00000005175,26
0.995,8.116853046577639,0.00992219107964818,0.07612158691072207,0.8785846217231289,0.9110015338661999,ENSG00000005175,26
0.1,3.8959060768344775,0.002285856126463958,0.0366284874637763,0.8074899232462941,0.913004036800146,ENSG00000005194,44
0.2,4.063050615343177,0.002486254462434243,0.037963403239052236,0.8347606274646926,0.9245881574802103,ENSG00000005194,44
0.5,4.403884081891908,0.0029208274493625706,0.04099958617017331,0.8577887378130443,0.9380230623007724,ENSG00000005194,44
0.8,4.785634576201458,0.0034491944646799014,0.04443506533119078,0.8793555735906917,0.9477043167186382,ENSG00000005194,44
0.9,5.151601524485417,0.003998394419387182,0.047812722591359345,0.8865733545128893,0.9524961510733939,ENSG00000005194,44
0.99,5.886584654368577,0.005218656595333376,0.05430407103450919,0.8941652575994935,0.955456955746633,ENSG00000005194,44
0.995,5.891304205013686,0.005227031319300185,0.05447040905377023,0.896979914219175,0.9571625412819208,ENSG00000005194,44
0.1,2.7184739977471093,0.0011129684241923824,0.02555424525625601,0.5416574502961441,0.5828623911433889,ENSG00000005448,55
0.2,2.841767901359663,0.0012162116151468723,0.02643092489180895,0.5544385205359215,0.591601296107487,ENSG00000005448,55
0.5,3.0885175765378983,0.001436592192495527,0.029021976835950217,0.5946999458277988,0.6306260156038641,ENSG00000005448,55
0.8,3.2686146435253165,0.001609013129112447,0.03071323272537751,0.6122794932451778,0.6544225708930844,ENSG00000005448,55
0.9,3.3149970800737005,0.0016550066389532238,0.03127053978264338,0.6233248077209131,0.6667822338663727,ENSG00000005448,55
0.99,3.4723225162101232,0.001816291758806289,0.032284716505601226,0.6499146356132016,0.6917327837412016,ENSG00000005448,55
0.995,3.7517006504213577,0.0021317600486738513,0.03515132604237987,0.6519526432151102,0.692760140312637,ENSG00000005448,55
0.1,3.879674769284793,0.0022668688618550197,0.03615661237273555,0.6244966368902881,0.6617949212592824,ENSG00000006634,41
0.2,3.9330789360754386,0.0023296858042200913,0.03717280228458573,0.6372060015934674,0.6720058598552647,ENSG00000006634,41
0.5,4.456583693516857,0.002991167679564787,0.04235346170579414,0.6679187358181188,0.7050956861124866,ENSG00000006634,41
0.8,5.065858012110304,0.0038649022658738203,0.0475363485482187,0.7336510393294804,0.7627733398453989,ENSG00000006634,41
0.9,5.278911512246752,0.004196925549414,0.049414797083841035,0.742786891061202,0.7735518655536179,ENSG00000006634,41
0.99,5.570822918395876,0.004673811678355572,0.05322104352414952,0.7633164161759162,0.7929134954189557,ENSG00000006634,41
0.995,5.602893385609673,0.004727931262568382,0.05344939729495027,0.7638987528354354,0.7929238548316425,ENSG00000006634,41
0.1,3.494127968277341,0.0018386943224191863,0.03300262120565831,0.5738350685248014,0.6132251406258611,ENSG00000006695,53
0.2,3.5996110536260084,0.0019513913747084962,0.03365923222036219,0.5931830755785266,0.6318016948471038,ENSG00000006695,53
0.5,3.8017856669516363,0.0021767434313016386,0.03574003479528723,0.623040825796386,0.6594440782883199,ENSG00000006695,53
0.8,4.110052730156911,0.0025440562465832337,0.03876849597867473,0.6629034361765296,0.69241448133382,ENSG00000006695,53
0.9,4.249854885910429,0.002720109307116331,0.03986462995149183,0.6802661284633532,0.7114102863740955,ENSG00000006695,53
0.99,4.508798374507191,0.003061639666668942,0.042006292166828996,0.7184298736361429,0.7455238632796368,ENSG00000006695,53
0.995,4.533475629143675,0.0030953347212797555,0.04228091183869967,0.7208162494234617,0.7464079558879011,ENSG00000006695,53
0.1,4.502354827573775,0.00305290835638198,0.04219214842045882,0.8475782531413307,0.9104929328021159,ENSG00000006712,39
0.2,4.675428448827596,0.0032921141417555032,0.04386610120002436,0.8541659260074673,0.9134854514625284,ENSG00000006712,39
0.5,5.0318168159749295,0.003813129805355272,0.04671875526014422,0.8717741959165485,0.9240193134456554,ENSG00000006712,39
0.8,5.316928104632863,0.0042574984460923586,0.04931637460473945,0.8881042982805333,0.936185345648556,ENSG00000006712,39
0.9,5.683459894040149,0.00486471634492784,0.052768223369328036,0.8949087936772098,0.9429441540638263,ENSG00000006712,39
0.99,6.286319930589215,0.005951488134721926,0.058341662989644126,0.9039108326691416,0.9502034577701933,ENSG00000006712,39
0.995,6.3257899768555435,0.006026687980158663,0.05872183707338257,0.9039921328845185,0.9504093610353483,ENSG00000006712,39
0.1,2.5638797950204713,0.0009899892153284655,0.024134599585170797,0.5957645993847477,0.6584792167047551,ENSG00000006715,56
0.2,2.69128962213081,0.0010908193854739189,0.02532743303495636,0.628962949659803,0.6877066288541984,ENSG00000006715,56
0.5,3.1189360505435393,0.0014650244552418508,0.0294500213649096,0.6685573532866849,0.7195932237786162,ENSG00000006715,56
0.8,3.310859878929473,0.0016508801726930406,0.031218821539452858,0.6911549448066735,0.7463902328504918,ENSG00000006715,56
0.9,3.410183752065556,0.0017514102767585498,0.03228840883584416,0.7000740518222701,0.7554822393635592,ENSG00000006715,56
0.99,3.731187502865991,0.00209665218732986,0.034930059594811214,0.7096529215406203,0.7697923313763175,ENSG00000006715,56
0.995,3.74718664632288,0.002114709172610742,0.035116180034749506,0.710217048175926,0.7717372702801323,ENSG00000006715,56
0.1,3.9403881062817407,0.002338359702440131,0.036746921517506505,0.7175547398761556,0.8167183460474363,ENSG00000006744,48
0.2,4.01056831988308,0.0024223885066765294,0.037267216432305975,0.7254444743087737,0.8229221229165945,ENSG00000006744,48
0.5,4.221868579161363,0.0026843636069652467,0.03971759943402539,0.7460192932584837,0.8386148852409407,ENSG00000006744,48
0.8,4.555946211528188,0.003126002306010663,0.042568191034483144,0.762173587665687,0.8535578706170619,ENSG00000006744,48
0.9,4.764457169526548,0.0034186890902042043,0.04439330946318097,0.7661349180036539,0.8611444208857371,ENSG00000006744,48
0.99,5.042918200200344,0.0038299997663693874,0.046883407161568566,0.7806678443145781,0.8716142740560963,ENSG00000006744,48
0.995,5.108631599339165,0.0039311027569252175,0.047315636652043434,0.781487534020573,0.874920715460106,ENSG00000006744,48
0.1,6.045664776110263,0.005504537457980856,0.05581892217958034,0.777339137873042,0.8628408018772578,ENSG00000007168,21
0.2,6.247224264664913,0.005877682453061513,0.05747886841730092,0.7857670283057392,0.8716773158292469,ENSG00000007168,21
0.5,6.785957704166972,0.006935179129738139,0.06329088044902889,0.8158890049675916,0.8908856773296754,ENSG00000007168,21
0.8,7.284331618701307,0.007991203871036112,0.06814859571494382,0.8338834148737352,0.9055435694165118,ENSG00000007168,21
0.9,7.684035628228732,0.008892233898034363,0.07225794367946575,0.8410933968183053,0.9132059625724018,ENSG00000007168,21
0.99,7.9260447472400175,0.009461178652346608,0.07486688000270197,0.8531916305088001,0.9187387753974691,ENSG00000007168,21
0.995,7.9578673677750675,0.009537452738018405,0.07502199912833248,0.8546246694147984,0.9190503893748112,ENSG00000007168,21
0.1,3.4076273363434,0.0017487894567616892,0.03207476994723791,0.5824674206646457,0.6022787393175184,ENSG00000007866,51
0.2,3.475003348665163,0.0018186217606130325,0.03289474325128899,0.6038110943155532,0.6265130230968882,ENSG00000007866,51
0.5,3.6330825757877996,0.001987844879335799,0.034075942764435534,0.6287876391488819,0.6531088470456972,ENSG00000007866,51
0.8,3.875233027829778,0.0022616617204591753,0.03668022403726354,0.6496709750145886,0.6767375450195283,ENSG00000007866,51
0.9,4.093073541747586,0.0025230800601798655,0.03838555789308309,0.6599241791635488,0.6862810561611868,ENSG00000007866,51
0.99,4.208390064204642,0.002667259209572844,0.03981704823290366,0.6711937035920853,0.7009249780569548,ENSG00000007866,51
0.995,4.2450223166140075,0.0027140939006025907,0.039833585049511934,0.6717007068440194,0.701545738946996,ENSG00000007866,51
0.1,3.7575792155263006,0.002126563242007929,0.03598328616781524,0.583426292436079,0.6078311944051629,ENSG00000007923,46
0.2,3.9922495417717743,0.002400311712189438,0.037810683456129576,0.5924086318795527,0.6145855794616354,ENSG00000007923,46
0.5,4.438963955677034,0.0029675302796741744,0.041723178567145525,0.6326044828416099,0.6538093597094992,ENSG00000007923,46
0.8,4.951174714210694,0.003691991065460188,0.046646897460743866,0.6689845387208057,0.6950515386479252,ENSG00000007923,46
0.9,5.106978340423025,0.003927900735550626,0.048125063227762326,0.70305947976726,0.7248357646119687,ENSG00000007923,46
0.99,5.242531822965674,0.004139207092926842,0.049730470938546226,0.7546220208337042,0.7760477667621856,ENSG00000007923,46
0.995,5.312035492685489,0.004250399010055438,0.049794437930973885,0.7547090675242584,0.7761480138923305,ENSG00000007923,46
0.1,6.226762779390635,0.005839247006072998,0.0582641270482117,0.7707910777863696,0.8567473585207315,ENSG00000008018,22
0.2,6.411410650761629,0.006190697305409518,0.059827393821076505,0.8124878232485295,0.8876616700675456,ENSG00000008018,22
0.5,6.751811647037982,0.006865506178518592,0.06317101229761247,0.8731253695417432,0.9255308746412396,ENSG00000008018,22
0.8,8.47696071178756,0.010822651903047651,0.0794554168051044,0.8946915045340843,0.9409023731621462,ENSG00000008018,22
0.9,10.258383660772731,0.01587967392051981,0.09657510862626709,0.9013553415175458,0.9469711760489459,ENSG00000008018,22
0.99,12.208179120184102,0.022445728547309775,0.11318686170437896,0.9063138788105956,0.952383435342642,ENSG00000008018,22
0.995,12.209928416185985,0.02245216190515684,0.11368821008369594,0.9075467706556791,0.9535555690111652,ENSG00000008018,22
0.1,3.969126509197676,0.002372585528348731,0.03739271401366829,0.5988128722811058,0.6417926904249663,ENSG00000008128,40
0.2,4.113323815424744,0.0025481565664812436,0.038722321016435475,0.6279674092725992,0.6538765746171775,ENSG00000008128,40
0.5,4.654747527065803,0.003263053542802423,0.04377505266932796,0.669727911249203,0.7027958453173121,ENSG00000008128,40
0.8,5.438827499970881,0.0044549468751004205,0.05131380536998915,0.6895499174293227,0.7194656795191214,ENSG00000008128,40
0.9,5.518362986858747,0.004586224486249029,0.052021991977721296,0.7059103281742691,0.7347259786266059,ENSG00000008128,40
0.99,5.766478537307143,0.005007892465991013,0.05387605870341004,0.7599052478082599,0.7872393821118169,ENSG00000008128,40
0.995,5.823474244782899,0.005107856388072081,0.054405010197544144,0.7622171111084061,0.7891753847742259,ENSG00000008128,40
0.1,3.4105987587643067,0.0017518356317435988,0.03195363102239676,0.5857786669949505,0.6082361976880855,ENSG00000008324,51
0.2,3.483620731911493,0.0018276542165263753,0.03279183116788259,0.6012399227284219,0.6243473844047687,ENSG00000008324,51
0.5,3.6652355253816546,0.0020232065167959325,0.03461515527987477,0.6340548209869965,0.6594649361050482,ENSG00000008324,51
0.8,3.8827594071028346,0.002270456218682602,0.036636627486685336,0.6525909786650641,0.6784301698363686,ENSG00000008324,51
0.9,4.182393602503655,0.002634400040055047,0.039169492288594995,0.6680529353829755,0.6907301120864864,ENSG00000008324,51
0.99,4.483296804305655,0.003027133406619353,0.041958316694342454,0.6803001154603697,0.7046643757148761,ENSG00000008324,51
0.995,4.556342784800297,0.0031273649217011673,0.04268289163732188,0.6817995253223612,0.7076776478089961,ENSG00000008324,51
0.1,4.58705240665008,0.0031688420600299284,0.04313832292438298,0.693834699538541,0.7472043428239079,ENSG00000008838,24
0.2,4.682341948790903,0.003301869956976062,0.04398888657261204,0.7207640312840562,0.7537017491564448,ENSG00000008838,24
0.5,5.833909096125593,0.005125678495117967,0.05486099973599727,0.7640292660945984,0.8063161388800786,ENSG00000008838,24
0.8,6.447916357094788,0.0062613933197325925,0.06076028688536706,0.8067371713058245,0.8375368844527654,ENSG00000008838,24
0.9,6.843586487156473,0.007062012627149534,0.06471827238440982,0.8207116675287986,0.8516322059823589,ENSG00000008838,24
0.99,7.725408146780914,0.008988242753126128,0.07355158969146207,0.8411025920054048,0.8763544412176063,ENSG00000008838,24
0.995,7.7299851121282,0.008998899277942724,0.07359542223938458,0.842957521240618,0.8781892921535042,ENSG00000008838,24
0.1,5.175888590417354,0.004034846371044314,0.04791510825385539,0.7859278246357702,0.8517801601040794,ENSG00000008952,24
0.2,5.286850613530633,0.004209458595949624,0.04877653061416119,0.8066181541977462,0.8664979593807028,ENSG00000008952,24
0.5,6.000690488549899,0.005422934856235827,0.055939257353742076,0.8362148507045387,0.8876285204510366,ENSG00000008952,24
0.8,6.392901158997445,0.006154997865211556,0.059023796094237746,0.8543234655576661,0.8988479942396598,ENSG00000008952,24
0.9,6.539003740056346,0.006448813434870656,0.06063167395398306,0.8617259137289246,0.9100477407791292,ENSG00000008952,24
0.99,7.393741005708786,0.008233043102526934,0.06881543225399724,0.8732981036131899,0.9208983997307533,ENSG00000008952,24
0.995,7.395610942121032,0.008237208550379845,0.06882299760039316,0.8733836029820232,0.9209886829114609,ENSG00000008952,24
0.1,5.432765419062247,0.004445240712467214,0.0508915231522152,0.8337417583525002,0.9086579152270112,ENSG00000008988,20
0.2,5.86025424427735,0.0051720764485020535,0.054680429788787274,0.8386815251043594,0.9120258921345284,ENSG00000008988,20
0.5,6.69142709018122,0.00674325478711209,0.06265241246307071,0.8506598443224138,0.9193631235722102,ENSG00000008988,20
0.8,7.242419190149794,0.007899496664256047,0.06834173746501658,0.8756560915898901,0.9332594052169101,ENSG00000008988,20
0.9,7.425033978203761,0.008302964082631445,0.06992797194643921,0.8852663721436651,0.9411555032075303,ENSG00000008988,20
0.99,8.291090379813904,0.010352832087677866,0.07675065429527132,0.9082052429979369,0.9493061852210576,ENSG00000008988,20
0.995,8.415501209224782,0.010668140262787302,0.07802387618621243,0.9082146472745817,0.9495568578793606,ENSG00000008988,20
0.1,4.547799023105044,0.0031148310492269517,0.042919905779276284,0.7196377181222031,0.7766481167671244,ENSG00000009307,34
0.2,4.649322343429895,0.0032554534710590227,0.044026298992303835,0.7264956941433132,0.7855680161924633,ENSG00000009307,34
0.5,4.850416160783633,0.0035431534208426596,0.045585022153616636,0.7441531322466518,0.8020687436215197,ENSG00000009307,34
0.8,5.024748642554763,0.003802438605742595,0.04735602884938713,0.7563909002290015,0.8183114782235362,ENSG00000009307,34
0.9,5.180825270407408,0.004042312113060582,0.04916296657757376,0.7618044893801618,0.8251760253455581,ENSG00000009307,34
0.99,5.369605695304698,0.004342268991144546,0.050620900744976285,0.7723283294358313,0.8329320100258749,ENSG00000009307,34
0.995,5.373994230427508,0.004349372535690396,0.05094638512428488,0.7742169157689741,0.832950585283782,ENSG00000009307,34
0.1,3.7716915670774993,0.002142618077039693,0.035534419847671375,0.6928635836305951,0.7605625308125677,ENSG00000009335,46
0.2,4.025211090535869,0.0024401142296652475,0.037771724711177665,0.7081561236489535,0.7748270025258512,ENSG00000009335,46
0.5,4.366591541503292,0.002871554524715934,0.04108920212870876,0.7334610100773618,0.8059426409853039,ENSG00000009335,46
0.8,4.5956826966640225,0.0031807694821518006,0.04310683273748532,0.7750627263889466,0.8439381702416041,ENSG00000009335,46
0.9,4.6961319891141,0.003321342314883488,0.04372396752058749,0.7834377848682111,0.8502118712257711,ENSG00000009335,46
0.99,4.970273037856676,0.0037204381394916265,0.04665653598137127,0.8043994060700741,0.866524818642802,ENSG00000009335,46
0.995,5.018807465220667,0.003793799932422279,0.046675154327595385,0.8053603888741288,0.8688831560772051,ENSG00000009335,46
0.1,4.53106145735692,0.003091948927675084,0.04275575031637413,0.6287527167292034,0.6566045944105796,ENSG00000009413,39
0.2,4.680397395450209,0.003299123720569165,0.044301331285935115,0.6344044758104777,0.6625546212012046,ENSG00000009413,39
0.5,4.972001274866812,0.003723011836602271,0.04685848790129796,0.67471099518679,0.7060873632823251,ENSG00000009413,39
0.8,5.614676800645415,0.004747680852545023,0.05293671777854826,0.7168081039842055,0.747640721469531,ENSG00000009413,39
0.9,5.822644398148684,0.005105915851062574,0.054800355194503325,0.7283761844812919,0.7577783393335364,ENSG00000009413,39
0.99,5.998848805066346,0.005419612775576706,0.056413181703135244,0.7352733823819055,0.7666936721300469,ENSG00000009413,39
0.995,6.031030067305297,0.005478069311486676,0.05649284830063639,0.7363800676367992,0.7672964279118192,ENSG00000009413,39
0.1,3.647990362831029,0.002004200766487856,0.03421610400267622,0.614378584973185,0.6413708347013166,ENSG00000010072,46
0.2,3.780768288620967,0.002152742327551759,0.03582020663353801,0.6306348057699811,0.6557157456045148,ENSG00000010072,46
0.5,4.098845274010792,0.00253020068980185,0.03849818585289541,0.6612065044182305,0.6925925978558223,ENSG00000010072,46
0.8,4.394435176755359,0.002908292303526117,0.04136068473788377,0.701611837286669,0.7258942159603601,ENSG00000010072,46
0.9,4.6144945906739725,0.0032068618979302146,0.043615101611779374,0.7073717525853801,0.7378715820233892,ENSG00000010072,46
0.99,4.823500571451284,0.0035039394272762584,0.04531031213824766,0.7256774769486815,0.7495946343693017,ENSG00000010072,46
0.995,4.824422258293732,0.0035052787640042745,0.04534155956883335,0.7265679640253341,0.7511842877152934,ENSG00000010072,46
0.1,3.5127188267856777,0.0018583123741419472,0.033265620681608654,0.727600176516336,0.8007953301727347,ENSG00000010244,47
0.2,3.640801614104278,0.001996303755540275,0.03441487293233268,0.7482112555807583,0.8162746083210511,ENSG00000010244,47
0.5,3.997933579403189,0.0024071495718283454,0.03786488077497617,0.7794310680873098,0.8552822980767318,ENSG00000010244,47
0.8,4.241647714336193,0.0027095813542009958,0.039770277535511135,0.7981979146718244,0.8738862737974524,ENSG00000010244,47
0.9,4.3968898015010005,0.002911542383263768,0.041290665620186816,0.8178578460877372,0.8841595828212775,ENSG00000010244,47
0.99,4.630034956581043,0.0032286348459962784,0.04361236096562752,0.8389076516738492,0.9033237219508863,ENSG00000010244,47
0.995,4.780248260780209,0.00344484839014715,0.043650684693425805,0.8448114010530559,0.9083451237317682,ENSG00000010244,47
0.1,3.111096913101568,0.0014576817183394666,0.02928473799167288,0.5693696335151449,0.5994622543892314,ENSG00000010256,50
0.2,3.245140378160434,0.001585988905315383,0.030473561108983013,0.5987079558426033,0.6264625176138839,ENSG00000010256,50
0.5,3.378315055450651,0.0017188275617092174,0.031945132789364325,0.6263730327808749,0.660644584060049,ENSG00000010256,50
0.8,3.6195498216236746,0.0019730637794017126,0.034095296750114024,0.6611312483395426,0.7003530461404844,ENSG00000010256,50
0.9,3.8114917383183187,0.002188579123703735,0.03611623033078778,0.6795043467260972,0.7176580324656049,ENSG00000010256,50
0.99,4.20118294443758,0.0026581267750763688,0.03955267682050741,0.7098196003056113,0.743355084440688,ENSG00000010256,50
0.995,4.225378675022216,0.0026889190071758976,0.039633647705584085,0.7103111714407704,0.7446331077537015,ENSG00000010256,50
0.1,3.386088370217079,0.0017267465750538643,0.03204558930076955,0.653237215806846,0.7091212278918606,ENSG00000010292,52
0.2,3.4177973799982113,0.0017592377995458818,0.032340935608110064,0.6794187411003542,0.7439546091633459,ENSG00000010292,52
0.5,3.606297401056114,0.0019586429392908205,0.0339953073326285,0.734568018597963,0.8093262639351353,ENSG00000010292,52
0.8,3.95739286869235,0.002358590559315049,0.03732010814851345,0.7632156346269292,0.8345104082031847,ENSG00000010292,52
0.9,4.152749124878354,0.0025971989376678785,0.03917463224985479,0.7753397040064391,0.8486648328082018,ENSG00000010292,52
0.99,4.519365529216297,0.0030760266312307846,0.04181632104681524,0.7873656560268283,0.8611972452494594,ENSG00000010292,52
0.995,4.580709692929878,0.0031606536776619593,0.04230359923240837,0.7877961270067843,0.8614447706414747,ENSG00000010292,52
0.1,3.2580161369266274,0.0015985950877033853,0.030690332557348085,0.5443965218428451,0.5700560965068615,ENSG00000010322,49
0.2,3.3783774990410667,0.0017188907461909647,0.0318979396181741,0.5659415143773304,0.5892688193425715,ENSG00000010322,49
0.5,3.5843512087454137,0.0019348765006682999,0.03381390734182106,0.5929202989358854,0.622450556074844,ENSG00000010322,49
0.8,3.78985983407514,0.002163110119935613,0.035813499009184166,0.6261292123147073,0.6560414234060123,ENSG00000010322,49
0.9,3.9055897342324823,0.002297236277328348,0.036806692927349796,0.6419101869100498,0.6682580480047796,ENSG00000010322,49
0.99,4.063593044197572,0.002487074517458935,0.03854950099154107,0.6604039847942753,0.6924435797128498,ENSG00000010322,49
0.995,4.248829609545199,0.002724029942715063,0.04021407446110129,0.663130767884003,0.6934369299374397,ENSG00000010322,49
0.1,3.1270942576922125,0.001472698571387158,0.029499860375315105,0.7603287790158426,0.8473373629905372,ENSG00000010810,55
0.2,3.2015264381754847,0.0015436406639962306,0.030227750769872275,0.7877186762280187,0.8720464461397579,ENSG00000010810,55
0.5,3.3682777107731057,0.0017086288908984462,0.031715665960246484,0.8039743515150127,0.889127518482772,ENSG00000010810,55
